Time, Size_stored
179124, 167339.999912
179124, 167520.299915
179124, 167669.099918
179124, 167903.199924
179124, 168066.799930
179124, 168136.899929
179124, 168243.199932
179127, 168364.499935
179129, 168550.099941
179129, 168690.099941
179129, 168916.199947
179130, 169122.699947
179130, 169283.699947
179132, 169436.899944
179398, 169590.299938
179398, 169782.999935
179398, 169853.999935
179398, 170038.799938
179404, 170172.699932
179404, 170299.999935
179405, 170424.599933
179405, 170511.099933
179406, 170682.699939
179406, 170830.199939
179423, 170938.299938
179423, 171029.199939
179423, 171095.199939
179423, 171098.399939
179423, 171206.799941
179423, 171444.199935
179423, 171614.799941
179423, 171797.899947
179423, 171873.099944
179423, 171963.199942
179423, 171967.099943
179423, 171970.199942
179424, 171972.599943
179424, 172094.999944
179424, 172268.799947
179424, 172408.999944
179424, 172642.599950
179424, 172813.299947
179424, 172907.699949
179427, 173014.899946
179429, 173203.999952
179429, 173425.499952
179429, 173573.399946
179430, 173823.899946
179430, 173986.299940
179432, 174139.799940
179723, 174285.299940
179723, 174288.599939
179723, 174290.999940
179723, 174391.299943
179723, 174458.199944
179723, 174461.599944
179723, 174623.399947
179723, 174698.899947
179723, 174787.999946
179723, 174792.099946
179723, 174951.699952
179723, 175175.799958
179724, 175283.499955
179724, 175403.999955
179724, 175564.599961
179724, 175706.399964
179724, 175938.299958
179724, 176026.099961
179724, 176196.799958
179727, 176338.799958
179729, 176516.499955
179729, 176742.999955
179729, 176937.299958
179730, 177058.399956
179730, 177216.499962
179732, 177360.299966
180023, 177475.299966
180023, 177556.199967
180023, 177716.399964
180023, 177818.299966
180023, 177889.399964
180023, 177891.999964
180023, 177992.899965
180023, 178233.099962
180023, 178390.499956
180023, 178393.699956
180023, 178395.999956
180023, 178485.499956
180024, 178489.299956
180024, 178616.999953
180024, 178767.999953
180024, 178892.299956
180024, 179039.499953
180024, 179240.999953
180024, 179380.499953
180027, 179476.299956
180029, 179650.399962
180029, 179801.199965
180029, 180036.799971
180030, 180303.299971
180030, 180465.699965
180032, 180618.199965
180168, 180757.699965
180182, 180765.499966
180323, 180850.499966
180323, 180941.999966
180323, 181038.599964
180323, 181137.499966
180323, 181386.999966
180323, 181390.299966
180323, 181392.499966
180323, 181542.699962
180323, 181612.299961
180323, 181701.599964
180323, 181704.999964
180323, 181707.499964
180324, 181859.899958
180324, 181991.599955
180324, 182128.399958
180324, 182260.699961
180324, 182390.999964
180324, 182589.099970
180324, 182725.699976
180324, 182890.799982
180327, 182981.799982
180329, 183159.199976
180329, 183297.599970
180329, 183534.499964
180330, 183819.399958
180330, 183958.299952
180332, 184111.499949
192899, 184235.499949
192899, 184385.799952
192902, 184595.599955
192902, 184691.099955
192902, 184857.299952
192902, 185024.399958
192904, 185150.099955
192904, 185269.499956
194398, 185389.299960
194399, 185540.599963
194402, 185738.699969
194402, 185866.299967
194402, 186019.999964
194402, 186189.799967
194404, 186280.899966
194404, 186403.899966
198023, 186528.199969
198023, 186668.199969
198023, 186670.399969
198023, 186836.499975
198023, 186971.399969
198023, 186973.099969
198023, 186975.299969
198023, 186977.199969
198023, 187100.099970
198023, 187230.199976
198023, 187336.399973
198023, 187473.699976
198023, 187544.899973
198023, 187763.899973
198024, 187893.699976
198024, 187960.299975
198024, 188067.599978
198024, 188234.299975
198024, 188324.399973
198024, 188415.699976
198024, 188512.599978
198028, 188636.299975
198029, 188753.599978
198029, 188916.899981
198029, 189083.699984
198029, 189241.199984
198030, 189365.099986
198302, 189450.799983
198323, 189541.799983
198323, 189678.599986
198323, 189857.899989
198323, 189860.299989
198323, 189927.999986
198323, 190061.599992
198323, 190196.499986
198323, 190198.699986
198323, 190200.399986
198323, 190321.899986
198323, 190323.899986
198323, 190454.499992
198323, 190560.099990
198323, 190706.399993
198324, 190900.799987
198324, 190994.499984
198324, 191085.099983
198324, 191231.699989
198324, 191297.999992
198324, 191414.199989
198324, 191512.899986
198328, 191635.299987
198329, 191741.099990
198329, 191903.399993
198329, 192067.699996
198329, 192231.899993
198330, 192341.599990
198623, 192421.199989
198623, 192557.799995
198623, 192559.499995
198623, 192562.199995
198623, 192779.599989
198623, 192877.699987
198623, 192998.699987
198623, 193000.699987
198623, 193135.999990
198623, 193282.099997
198623, 193415.700003
198623, 193571.800009
198623, 193638.400007
198623, 193782.900007
198623, 193946.200010
198624, 193948.400010
198624, 194061.100007
198624, 194188.300004
198624, 194357.400010
198624, 194469.000009
198624, 194534.500009
198628, 194626.200006
198629, 194763.600000
198629, 194880.199998
198629, 195072.699998
198629, 195259.000001
198630, 195351.500001
198923, 195442.400003
198923, 195644.000009
198923, 195781.500009
198923, 195886.000009
198923, 196017.700006
198923, 196019.600006
198923, 196170.700012
198923, 196269.400009
198923, 196464.900009
198923, 196467.200009
198923, 196643.700009
198923, 196645.900009
198923, 196792.400009
198923, 196857.300010
198923, 196859.000010
198923, 196994.400004
198924, 197130.900004
198924, 197348.299998
198924, 197457.999995
198924, 197591.299998
198924, 197714.899997
198924, 197779.700000
198928, 197871.200000
198929, 198007.300006
198929, 198198.500003
198929, 198312.800006
198930, 198412.000003
199223, 198529.000003
199223, 198530.700003
199223, 198532.900003
199223, 198677.000009
199223, 198773.600007
199223, 198898.900010
199223, 198900.600011
199223, 199045.400014
199223, 199140.800015
199223, 199358.100018
199223, 199436.500020
199223, 199578.400014
199223, 199715.000020
199223, 199916.200017
199223, 200083.700017
199223, 200085.900017
199224, 200252.300011
199224, 200344.400009
199224, 200413.200012
199224, 200525.700012
199224, 200637.800011
199224, 200765.700012
199228, 200958.100006
199229, 201085.700004
199229, 201294.000008
199229, 201381.900009
199230, 201494.700012
199523, 201592.300011
199523, 201746.700004
199523, 201912.599998
199523, 201914.499998
199523, 202063.800001
199523, 202243.600004
199523, 202380.100004
199523, 202381.800004
199523, 202528.800004
199523, 202724.800004
199523, 202821.600008
199523, 202962.800004
199523, 202964.500005
199523, 203088.600003
199523, 203189.800000
199524, 203191.800000
199524, 203284.700001
199524, 203360.300000
199524, 203446.999997
199524, 203629.999997
199524, 203747.199994
199524, 203852.799992
199528, 203957.299992
199529, 204074.899991
199529, 204177.699994
199529, 204369.800000
199530, 204448.899998
199823, 204542.800000
199823, 204687.199994
199823, 204785.799992
199823, 204968.799992
199823, 204970.899992
199823, 205119.899992
199823, 205290.099989
199823, 205425.199995
199823, 205567.300001
199823, 205693.900000
199823, 205696.000000
199823, 205916.500000
199823, 206012.699997
199823, 206165.699997
199823, 206167.499997
199824, 206169.299997
199824, 206259.499994
199824, 206324.499994
199824, 206437.099992
199824, 206571.599992
199824, 206679.899995
199824, 206751.599992
199828, 206915.199998
199829, 207043.000001
199829, 207146.699998
199829, 207333.800004
199830, 207418.500001
200061, 207515.300004
200123, 207545.800004
200123, 207550.900004
200123, 207616.300006
200123, 207801.600009
200123, 207803.900009
200123, 207944.200012
200123, 208124.400009
200123, 208253.800003
200123, 208388.699996
200123, 208390.399997
200123, 208520.500003
200123, 208742.899997
200123, 208840.899997
200123, 208999.399997
200123, 209001.399997
200123, 209109.700000
200123, 209249.800006
200124, 209251.900006
200124, 209362.500004
200124, 209491.000004
200124, 209656.899998
200124, 209772.899998
200124, 209833.299999
200126, 209923.499996
200128, 210113.600003
200129, 210233.799999
200129, 210328.899998
200130, 210441.700001
200133, 210529.500004
200423, 210683.500004
200423, 210685.800004
200423, 210870.100007
200423, 211007.700013
200423, 211217.400010
200423, 211346.700013
200423, 211480.500016
200423, 211482.300016
200423, 211484.700016
200423, 211581.700016
200423, 211741.000019
200423, 211742.800019
200423, 211872.300019
200423, 211993.900018
200423, 212144.700021
200423, 212365.500024
200424, 212528.700021
200424, 212644.100022
200424, 212735.000024
200424, 212798.500024
200424, 212911.300027
200424, 213032.800027
200424, 213197.600030
200426, 213268.100030
200428, 213491.200036
200429, 213608.200036
200429, 213709.000039
200430, 213824.900041
200723, 213916.200044
200723, 213918.000044
200723, 214055.700041
200723, 214146.100042
200723, 214275.200048
200723, 214370.100050
200723, 214504.800047
200723, 214665.800047
200723, 214883.300047
200723, 214885.400047
200723, 215021.200050
200723, 215199.500053
200723, 215381.400047
200723, 215520.500053
200723, 215522.300053
200723, 215524.600053
200724, 215652.600053
200724, 215761.200051
200724, 215878.600053
200724, 216055.700059
200724, 216169.600060
200724, 216241.900063
200724, 216305.400063
200726, 216398.600060
200728, 216553.700066
200729, 216687.300072
200729, 216775.100075
200730, 216886.300072
259798, 216974.800072
259798, 217139.500069
259799, 217257.300072
259799, 217462.700066
259799, 217572.500069
259802, 217729.600075
259805, 217871.800072
259806, 218015.800072
277798, 218160.500069
277798, 218330.300072
277799, 218516.800072
277799, 218686.600075
277799, 218849.700082
277800, 218964.800080
277802, 219066.300080
277806, 219222.700074
277806, 219378.800080
346823, 219508.700074
346823, 219653.100068
346823, 219798.900071
346823, 219803.000071
346823, 219913.600069
346823, 220005.600069
346823, 220115.400072
346823, 220204.100069
346823, 220362.700075
346823, 220537.500078
346823, 220695.300081
346823, 220697.400081
346823, 220700.000081
346823, 220913.100087
346823, 221020.200086
346823, 221115.500089
346823, 221178.100087
346823, 221181.000087
346824, 221308.500087
346824, 221489.500087
346824, 221664.600094
346824, 221735.000095
346824, 221832.300098
346824, 221986.200092
346824, 222129.900089
346824, 222270.700092
346824, 222367.000095
346825, 222551.300098
347123, 222678.300098
347123, 222835.400104
347123, 222839.200104
347123, 222948.000107
347123, 223040.700104
347123, 223160.200104
347123, 223258.200104
347123, 223440.200104
347123, 223648.800110
347123, 223846.500107
347123, 223848.500107
347123, 223850.900107
347123, 224042.300101
347123, 224149.100104
347123, 224236.300101
347123, 224238.900101
347123, 224297.800103
347124, 224422.900101
347124, 224605.500107
347124, 224735.500107
347124, 224877.800110
347124, 224970.800110
347124, 225151.800110
347124, 225273.500107
347124, 225397.900109
347124, 225493.000107
347124, 225656.500107
347125, 225727.700104
347423, 225849.000107
347423, 225941.400109
347423, 226002.100110
347423, 226089.600110
347423, 226093.100110
347423, 226256.800107
347423, 226365.600110
347423, 226439.400113
347423, 226603.700116
347423, 226789.700116
347423, 226792.000116
347423, 226955.700113
347423, 226957.600113
347423, 226960.200112
347423, 227051.400109
347423, 227155.400109
347423, 227379.700112
347424, 227522.000116
347424, 227689.000116
347424, 227747.200116
347424, 227907.600110
347424, 228038.400113
347424, 228132.400113
347424, 228300.000119
347424, 228426.300122
347424, 228512.600125
347424, 228631.100125
347425, 228767.200132
347723, 228883.000135
347723, 228944.400136
347723, 229067.100133
347723, 229069.500133
347723, 229170.400135
347723, 229277.600132
347723, 229502.300129
347723, 229504.200129
347723, 229658.700129
347723, 229661.000129
347723, 229823.400122
347723, 229827.100122
347723, 229917.800119
347723, 230102.400126
347723, 230172.100122
347723, 230331.500116
347723, 230467.800119
347724, 230572.200121
347724, 230678.800119
347724, 230766.400118
347724, 230911.900118
347724, 231010.100115
347724, 231162.200121
347724, 231290.900118
347724, 231462.800112
347724, 231519.700113
347724, 231707.200113
347725, 231834.300112
348023, 231963.600115
348023, 232062.200113
348023, 232154.200113
348023, 232319.900110
348023, 232323.500110
348023, 232391.700107
348023, 232570.900104
348023, 232730.700107
348023, 232883.000110
348023, 232884.900110
348023, 233039.100107
348023, 233255.800104
348023, 233359.700106
348023, 233453.600107
348023, 233456.200107
348023, 233581.500110
348023, 233644.600109
348024, 233646.900108
348024, 233829.700112
348024, 233997.800118
348024, 234106.400116
348024, 234162.000115
348024, 234295.400108
348024, 234383.800110
348024, 234483.800110
348024, 234643.500107
348024, 234766.000107
348025, 234919.500107
348323, 235052.600113
348323, 235226.000107
348323, 235306.800110
348323, 235398.700112
348323, 235504.400108
348323, 235672.500115
348323, 235836.600121
348323, 235840.100121
348323, 236034.600121
348323, 236257.900124
348323, 236363.500122
348323, 236456.300125
348323, 236459.000125
348323, 236521.300125
348323, 236723.500121
348323, 236725.400121
348324, 236727.900121
348324, 236822.600118
348324, 236991.400121
348324, 237060.600118
348324, 237226.000112
348324, 237356.400106
348324, 237504.000112
348324, 237603.600111
348324, 237760.600111
348324, 237887.000112
348324, 237978.400114
348325, 238100.500112
348623, 238247.500112
348623, 238363.500112
348623, 238469.800115
348623, 238645.900121
348623, 238811.000128
348623, 238979.800131
348623, 239141.200125
348623, 239234.900121
348623, 239237.300122
348623, 239463.200115
348623, 239568.800114
348623, 239671.100117
348623, 239674.000117
348623, 239736.500117
348623, 239738.400117
348623, 239742.100117
348624, 239911.000111
348624, 240014.700108
348624, 240201.800114
348624, 240297.200116
348624, 240430.700116
348624, 240586.700116
348624, 240752.200116
348624, 240907.900113
348624, 241035.500111
348624, 241171.600117
348624, 241263.600117
348625, 241362.200116
352198, 241495.400113
352198, 241613.900113
352199, 241792.000119
352200, 241894.400120
352201, 242055.500126
352202, 242221.800129
352203, 242321.200131
353698, 242506.900128
353698, 242621.000126
353698, 242789.600132
353699, 242924.900135
353700, 243037.800137
353701, 243189.800137
353702, 243349.000134
353703, 243428.400135
353998, 243572.200138
353998, 243685.600140
353998, 243811.600140
354000, 243925.500142
354001, 244067.000142
354002, 244226.600148
354003, 244305.300145
369598, 244443.300145
369598, 244617.300145
369599, 244739.800145
369599, 244832.900143
369601, 245011.500149
369601, 245172.100155
369602, 245330.000149
369604, 245414.500149
513002, 245576.600155
523523, 245686.200154
523523, 245763.100155
523523, 245865.700154
523523, 246008.900151
523523, 246092.200154
523523, 246261.500157
523523, 246422.000157
523523, 246521.400158
523524, 246601.600155
523524, 246725.500157
523527, 246907.900151
523531, 247099.200154
523823, 247264.900151
523823, 247399.200154
523823, 247463.600155
523823, 247534.300152
523823, 247637.600155
523823, 247639.600155
523823, 247641.400155
523823, 247791.100152
523823, 247898.500154
523823, 248058.500154
523823, 248217.100160
523823, 248290.100160
523823, 248395.800157
523823, 248472.100160
523823, 248474.500160
523823, 248625.200157
523823, 248627.100157
523824, 248740.600157
523824, 248912.800154
523824, 249006.900152
523824, 249141.200155
523824, 249352.300161
523824, 249447.600164
523827, 249630.100164
523831, 249782.400167
523831, 249916.800161
523831, 250045.300161
523831, 250180.400167
524123, 250351.300161
524123, 250488.500158
524123, 250491.000158
524123, 250609.200155
524123, 250713.500158
524123, 250715.800158
524123, 250717.700158
524123, 250882.600152
524123, 251007.400155
524123, 251073.600152
524123, 251225.100152
524123, 251300.500154
524123, 251476.600160
524123, 251575.400163
524123, 251666.200166
524123, 251743.900163
524124, 251747.100163
524124, 251847.000164
524124, 251995.100170
524124, 252208.500164
524124, 252381.200161
524124, 252561.300167
524124, 252734.600170
524127, 252834.200169
524131, 252972.900166
524131, 253112.500172
524131, 253236.000172
524131, 253357.800175
524423, 253493.500172
524423, 253580.200169
524423, 253689.400166
524423, 253815.900166
524423, 253882.400166
524423, 253885.200166
524423, 253887.300166
524423, 254053.200160
524423, 254178.500163
524423, 254360.400157
524423, 254541.900157
